m/z	RT	peak_height	Gaussian_similarity	asymmetry_factor	is_isotope	is_in_source_fragment	charge	MS2	MS2_scan_id
167.1079	11.345	1178	0.0	inf	False	False	1		
167.108	6.309	1144	0.0	inf	False	False	1		
167.1426	15.677	1200	0.0	inf	False	False	1		
167.1533	19.914	1020	0.0	inf	False	False	1		
167.1539	6.51	1058	0.0	inf	False	False	1		
167.154	16.282	1073	0.0	inf	False	False	1		
167.1541	16.74	1240	0.0	inf	False	False	1		
167.1542	3.786	1285	0.4	1.0	False	False	1		
167.1542	13.665	1170	0.0	inf	False	False	1		
167.1543	16.434	1011	0.0	inf	False	False	1		
167.1545	9.33	1342	0.0	inf	False	False	1		
167.1547	15.975	1035	0.0	inf	False	False	1		
167.1548	1.867	1215	0.0	inf	False	False	1		
167.1548	15.911	1037	0.0	inf	False	False	1		
167.1548	11.251	1165	0.0	inf	False	False	1		
167.1552	13.18	1043	0.0	inf	False	False	1		
167.1555	18.067	1215	0.0	inf	False	False	1		
167.1555	7.475	1175	0.0	inf	False	False	1		
167.1557	12.991	1228	0.0	inf	False	False	1		
167.1558	15.222	1088	0.0	inf	False	False	1		
167.1563	15.765	1036	0.0	inf	False	False	1		
167.1567	3.122	1162	0.0	inf	False	False	1		
168.0462	11.098	1334	0.89	1.0	False	False	1		
168.0468	18.284	1096	0.0	inf	False	False	1		
168.0471	8.876	1251	0.55	99.0	False	False	1		
168.0474	9.645	1314	0.0	inf	False	False	1		
168.0475	10.931	1388	0.0	inf	False	False	1		
168.0476	18.162	1122	0.0	inf	False	False	1		
168.0478	4.144	1122	0.61	99.0	False	False	1		
168.048	13.759	1809	0.74	0.67	False	False	1		
168.048	4.924	1136	0.0	inf	False	False	1		
168.0482	12.304	1326	0.69	0.0	False	False	1		
168.0482	13.192	2633	0.0	inf	False	False	1		
168.0482	12.932	3087	0.46	1.5	False	False	1		
168.0483	0.337	1358	0.55	1.0	False	False	1		
168.0483	13.57	2546	0.29	0.2	False	False	1		
168.0483	19.267	1547	0.0	inf	False	False	1		
168.0483	8.134	1062	0.0	inf	False	False	1		
168.0484	18.613	1021	0.0	inf	False	False	1		
168.0484	0.77	1096	0.0	inf	False	False	1		
168.0485	16.216	4237	0.45	0.33	False	False	1		
168.0486	18.466	1009	0.0	inf	False	False	1		
168.0486	5.496	1208	0.0	inf	False	False	1		
168.0486	18.725	1065	0.0	inf	False	False	1		
168.0488	12.731	2566	0.84	3.0	False	False	1		
168.049	19.649	1080	0.0	inf	False	False	1		
168.049	19.479	1119	0.0	inf	False	False	1		
168.0494	19.884	1210	0.0	inf	False	False	1		
168.0498	10.115	1023	0.0	inf	False	False	1		
168.0549	15.444	1061	0.0	inf	False	False	1		
168.0567	16.375	1040	0.0	inf	False	False	1		
168.0568	16.53	1053	0.0	inf	False	False	1		
168.0582	16.085	1139	0.0	inf	False	False	1		
168.0586	15.975	1420	0.0	inf	False	False	1		
168.0676	0.897	1375	0.0	inf	False	False	1		
168.1025	0.945	14841	0.0	inf	False	False	1		
168.1109	0.945	2444	0.0	inf	False	False	1		
168.1363	16.345	1125	0.0	inf	False	False	1		
169.0482	15.964	1326	0.6	99.0	False	False	1		
169.0497	15.127	1292	0.71	99.0	False	False	1		
169.0847	0.908	1145	0.0	inf	False	False	1		
169.1206	10.744	1227	0.0	inf	False	False	1		
169.1228	17.57	1180	0.0	inf	False	False	1		
169.1235	12.684	1364	0.0	inf	False	False	1		
170.0741	0.945	4091	0.0	inf	False	False	1		
170.1175	18.35	1035	0.0	inf	False	False	1		
170.1182	8.356	1041	0.0	inf	False	False	1		
170.1532	12.045	1568	0.0	inf	False	False	1		
170.1536	14.696	1283	0.0	inf	False	False	1		
170.1536	14.507	1198	0.0	inf	False	False	1		
170.1538	15.798	1834	0.0	inf	False	False	1		
170.1539	12.636	1015	0.0	inf	False	False	1		
170.1541	14.365	1261	0.0	inf	False	False	1		
170.1541	15.222	1512	0.0	inf	False	False	1		
170.1548	13.428	1208	0.0	inf	False	False	1		
170.1549	14.754	1020	0.0	inf	False	False	1		
171.0593	2.375	1083	0.0	inf	False	False	1		
171.1192	11.392	1104	0.63	0.0	False	False	1		
171.1193	0.497	1051	0.0	inf	False	False	1		
171.1194	16.246	1392	0.68	0.0	False	False	1		
171.1194	15.398	1126	0.0	inf	False	False	1		
171.1196	0.696	1124	0.65	99.0	False	False	1		
171.1197	6.462	1032	0.0	inf	False	False	1		
171.1198	15.922	1265	0.0	inf	False	False	1		
171.1203	16.016	1576	0.0	inf	False	False	1		
171.1204	15.28	1790	0.0	inf	False	False	1		
171.1204	16.976	1002	0.0	inf	False	False	1		
171.1206	13.854	1311	0.43	1.0	False	False	1		
171.1206	15.718	1204	0.0	inf	False	False	1		
171.1208	12.363	1202	0.0	inf	False	False	1		
171.1209	7.753	1100	0.0	inf	False	False	1		
171.1209	15.503	1305	0.0	inf	False	False	1		
171.1214	0.238	1201	0.0	inf	False	False	1		
171.1379	3.691	2027	0.0	inf	False	False	1		
171.1381	3.323	3428	0.0	inf	False	False	1		
171.1382	1.635	3314	0.17	2.0	False	False	1		
171.1382	17.8	1809	0.0	inf	False	False	1		
171.1383	15.444	2680	0.0	inf	False	False	1		
171.1383	4.039	2035	0.0	inf	False	False	1		
171.1384	3.122	2396	0.49	0.67	False	False	1		
171.1386	17.212	1697	0.0	inf	False	False	1		
171.1386	16.282	2749	0.0	inf	False	False	1		
171.1388	17.508	1529	0.6	1.5	False	False	1		
171.1388	15.765	2774	0.87	0.67	False	False	1		
171.1388	17.307	1832	0.0	inf	False	False	1		
171.1388	16.016	3023	0.69	0.25	False	False	1		
171.1389	10.035	3509	0.12	0.29	False	False	1		
171.1389	15.881	2238	0.98	3.0	False	False	1		
171.1389	16.085	2088	0.32	4.0	False	False	1		
171.139	3.228	2416	0.0	inf	False	False	1		
171.139	19.613	2497	0.15	1.5	False	False	1		
171.1391	3.917	3156	0.0	inf	False	False	1		
171.1392	15.503	2036	0.91	3.0	False	False	1		
171.1392	16.434	1390	0.0	inf	False	False	1		
171.1394	17.12	1514	0.0	inf	False	False	1		
171.1394	4.144	1976	0.55	3.0	False	False	1		
171.1395	16.657	1495	0.52	1.0	False	False	1		
171.1397	17.419	1950	0.0	inf	False	False	1		
171.1398	17.726	2330	0.64	0.33	False	False	1		
171.1405	17.644	1559	0.0	inf	False	False	1		
171.1406	11.392	1253	0.0	inf	False	False	1		
171.1412	19.455	1243	0.0	inf	False	False	1		
171.1467	10.035	1032	0.0	inf	False	False	1		
171.1468	12.684	1213	0.0	inf	False	False	1		
171.1486	3.323	1025	0.0	inf	False	False	1		
171.1488	13.522	1094	0.0	inf	False	False	1		
171.1489	15.28	1035	0.0	inf	False	False	1		
171.149	16.085	1078	0.0	inf	False	False	1		
172.0958	0.497	1231	0.0	inf	False	False	1		
172.1151	17.767	1016	0.0	inf	False	False	1		
172.1154	1.729	1904	0.71	99.0	False	False	1		
172.1163	19.151	1236	0.0	inf	False	False	1		
172.1167	9.468	1000	0.0	inf	False	False	1		
172.1416	15.456	1083	0.0	inf	False	False	1		
172.1417	11.298	1316	0.71	99.0	False	False	1		
172.1424	16.53	1251	0.0	inf	False	False	1		
172.1425	14.648	1053	0.0	inf	False	False	1		
172.1425	12.304	1009	0.0	inf	False	False	1		
173.079	0.945	2436	0.0	inf	False	False	1		
173.0792	11.058	1001	0.0	inf	False	False	1		
173.1079	15.444	1005	0.0	inf	False	False	1		
173.1325	14.766	1114	0.68	0.0	False	False	1		
173.1327	19.121	1152	0.0	inf	False	False	1		
173.1343	13.806	1049	0.0	inf	False	False	1		
174.1445	0.945	5869	0.0	inf	False	False	1		
174.161	0.945	2090888	0.82	2.0	False	False	1		
174.161	3.276	1346	0.0	inf	False	False	1		
174.1682	0.945	111212	0.0	inf	False	False	1		
174.1686	1.123	27514	0.99	2.5	False	False	1		
174.1777	0.945	139964	0.0	inf	False	False	1		
174.1805	1.311	2748	0.0	inf	False	False	1		
174.1872	1.123	15166	0.97	99.0	False	False	1		
174.1902	0.945	131433	0.0	inf	False	False	1		
174.2145	1.311	1012	0.0	inf	False	False	1		
174.2295	1.311	1279	0.0	inf	False	False	1		
174.3164	0.945	3325	0.0	inf	False	False	1		
175.014	3.228	1160	0.0	inf	False	False	1		
175.0147	14.412	1062	0.0	inf	False	False	1		
175.0152	15.765	1108	0.0	inf	False	False	1		
175.0158	9.283	1233	0.0	inf	False	False	1		
175.1483	16.173	1198	0.0	inf	False	False	1		
175.1486	15.911	1057	0.0	inf	False	False	1		
175.1486	14.854	14207	0.66	3.5	False	False	1		
175.1488	14.038	26491	0.92	1.25	False	False	1		
175.1489	14.602	3292	0.0	inf	False	False	1		
175.1489	13.759	2342	0.0	inf	False	False	1		
175.149	15.339	1101	0.0	inf	False	False	1		
175.1498	15.456	1170	0.0	inf	False	False	1		
