m/z,RT,RI,RI_uncertainty,RI_reliability,RI_spread,n_contributing,is_extrapolated,calibration_scope,warp_source
747.6124,10.658,55.44155318112738,0.46109644326534094,high,,1,False,project,self
797.6406,10.41,53.94933284363603,0.4852439599168841,high,,1,False,project,self
564.5715,23.313,,,none,,1,True,project,self
1157.3148,6.657,33.35702120076378,0.9586508544654284,medium,,1,False,project,self
802.5867,5.529,25.925108788055446,0.727097916878038,medium,,1,False,project,self
524.5402,19.938,,,none,,1,True,project,self
604.5746,10.961,57.23658425225816,0.47230070698401005,high,,1,False,project,self
944.7579,17.436,94.2359417819161,0.37076178714814767,high,,1,False,project,self
385.378,2.849,11.156539833289731,1.7657868319303212,medium,,1,False,project,self
804.633,10.162,52.45939654806644,0.44358136727673103,high,,1,False,project,self
721.6606,18.338,99.4648813962675,0.37076178714814767,high,,1,False,project,self
831.5578,4.366,19.423603590506424,0.9164527129879277,medium,,1,False,project,self
814.7132,11.454,60.03324629522819,0.4819024766454182,high,,1,False,project,self
940.5992,4.176,18.57820021729277,1.0792143848303477,medium,,1,False,project,self
863.7539,17.573,95.026020579744,0.37076178714814767,high,,1,False,project,self
674.609,6.656,33.352168262877115,0.9589665326848665,medium,,1,False,project,self
980.7928,14.94,79.99190150530868,0.43380954632602975,high,,1,False,project,self
798.6377,10.824,56.431004615646465,0.4671897974895322,high,,1,False,project,self
904.7164,12.201,64.13066543351617,0.492732039155264,high,,1,False,project,self
662.5202,12.867,67.86139224082415,0.4950914156632332,high,,1,False,project,self
1056.99,19.77,,,none,,1,True,project,self
492.3678,3.598,16.009873275750035,1.5892809474355125,medium,,1,False,project,self
650.5742,12.838,67.69531431610999,0.49602477899530534,high,,1,False,project,self
820.7215,16.89,91.10908119262159,0.462692167390053,high,,1,False,project,self
739.6078,9.64,49.41821458907267,0.43592909491258214,high,,1,False,project,self
1039.3157,7.887,39.503351547353674,0.5890646257901178,high,,1,False,project,self
567.4579,4.864,22.012134352087784,0.7616477573325022,medium,,1,False,project,self
897.6581,12.947,68.32079758221799,0.49252614446879917,high,,1,False,project,self
1132.8446,14.819,79.28978328913493,0.43705218678869023,high,,1,False,project,self
662.5724,10.796,56.264985347061,0.4661542646591774,high,,1,False,project,self
759.6102,9.558,48.95366079907347,0.43738856536019516,high,,1,False,project,self
811.5237,7.587,37.78826917925756,0.6744138192319314,medium,,1,False,project,self
868.5323,2.275,6.212977930221659,1.7657868319303212,medium,,1,False,project,self
904.7509,13.418,71.05660483459349,0.5400158064597602,high,,1,False,project,self
894.7929,15.954,85.79259462428467,0.6471705454550195,medium,,1,False,project,self
1082.319,6.875,34.357695707047135,0.8902540498638267,medium,,1,False,project,self
963.7852,15.708,84.39397449283764,0.5343927883876116,high,,1,False,project,self
709.515,12.901,68.05641784173557,0.49399946017070573,high,,1,False,project,self
755.5594,4.341,19.30831538952359,0.9376347217427462,medium,,1,False,project,self
236.0718,9.558,48.95366079907347,0.43738856536019516,high,,1,False,project,self
688.575,10.41,53.94933284363603,0.4852439599168841,high,,1,False,project,self
401.3414,3.844,17.15822634402765,1.3703630901783703,medium,,1,False,project,self
728.6664,16.45,88.60748754516597,0.6548902510082921,medium,,1,False,project,self
773.5802,7.122,35.44252729570086,0.8139528579949871,medium,,1,False,project,self
801.5606,9.64,49.41821458907267,0.43592909491258214,high,,1,False,project,self
817.6737,15.214,81.57083528598555,0.42539027613219893,high,,1,False,project,self
451.451,23.105,,,none,,1,True,project,self
1378.1288,15.242,81.73156460324724,0.42450528166181567,high,,1,False,project,self
803.6639,11.206,58.64348711454942,0.47836751758837376,high,,1,False,project,self
672.5778,23.195,,,none,,1,True,project,self
887.7716,17.054,92.04486289644225,0.40833923606474204,high,,1,False,project,self
978.7811,9.585,49.10634277675952,0.43690698051474613,high,,1,False,project,self
539.5592,23.105,,,none,,1,True,project,self
895.7389,15.268,81.88072354683997,0.4236872349202096,high,,1,False,project,self
858.6492,9.833,50.52301254061144,0.4325812026189505,high,,1,False,project,self
902.8896,18.338,99.4648813962675,0.37076178714814767,high,,1,False,project,self
596.5038,23.039,,,none,,1,True,project,self
794.6872,16.367,88.13644738633968,0.6955124461178125,medium,,1,False,project,self
805.6146,8.27,41.74463664928588,0.4901649183329722,high,,1,False,project,self
789.5846,4.478,19.96123898750121,0.8226989875232575,medium,,1,False,project,self
642.7804,2.772,10.547833639292396,1.7657868319303212,medium,,1,False,project,self
593.5058,9.573,49.038451321891316,0.43712089401805665,high,,1,False,project,self
287.2735,23.038,,,none,,1,True,project,self
614.5082,10.933,57.07294661550567,0.47125023916017283,high,,1,False,project,self
701.6276,23.684,,,none,,1,True,project,self
873.6892,9.969,51.315197211254755,0.4370654328178346,high,,1,False,project,self
737.5494,5.087,23.273085613726515,0.7500100944148387,medium,,1,False,project,self
739.6072,15.132,81.09952595020812,0.4280057922162863,high,,1,False,project,self
928.6746,8.134,40.95210586109609,0.5236313730490784,high,,1,False,project,self
370.2952,1.313,,,none,,1,True,project,self
661.427,2.33,6.724581970885357,1.7657868319303212,medium,,1,False,project,self
564.4292,6.438,32.20140037092606,1.0095253391964694,medium,,1,False,project,self
654.567,9.97,51.32107139899906,0.43709873848036734,high,,1,False,project,self
368.4252,22.733,,,none,,1,True,project,self
1487.0919,7.723,38.5547463438719,0.6350670989505058,medium,,1,False,project,self
1203.3365,22.964,,,none,,1,True,project,self
